t,sim_time,theta_ref,s_ref,theta_dot_ref,s_dot_ref,wheel_knot,axis0_raw,axis1_raw,theta_cmd,s_cmd,task_scale,theta_meas,s_meas,theta_dot,s_dot,phi_L,phi_R,phase_rms_L,phase_rms_R,action_L,action_R,executed_action_L,executed_action_R,intervened,candidate_phi_L,candidate_phi_R,lut_clearance,max_joint_speed,compute_ms,joint_tracking_max,grasp_position_L,grasp_position_R,grasp_rotation_L,grasp_rotation_R,status,stage,has_command,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,q_meas_8,q_meas_9,q_meas_10,q_meas_11,q_meas_12,q_meas_13,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_cmd_8,q_cmd_9,q_cmd_10,q_cmd_11,q_cmd_12,q_cmd_13
0.3,17.677,0,-0.08,0,0,15,0,0,0,-0.08,1,-0.002982189835,-0.0799283593,0.2425581282,-0.005938721939,0.02437088199,0.01896454768,0.001188479098,0.0009544738091,-0.549013555,-0.2350257486,-0.549013555,-0.2350257486,0,0.01613567866,0.01543916145,0.008455105149,0.8402952851,0.042151,0.002198463553,0.0009144897053,0.0005099915568,0.002641321677,0.002894094105,ok,4,1,1.405211715,1.590762436,-1.4135843,1.570017747,0.07756698757,0.01723356364,0.1393071915,-1.367120849,1.618386477,1.288827813,1.485904018,-0.0196875359,0.06549070652,-0.5534844532,1.406533769,1.599165389,-1.420645256,1.569585204,0.08437887761,0.01775206789,0.1311353251,-1.366252741,1.61501066,1.286020948,1.486247301,-0.01690056762,0.0655573818,-0.5568591572
0.31,17.687,0,-0.08,0,0,15,0,0,0,-0.08,1,-0.005687944023,-0.07992334241,0.9688105043,-0.01556115633,0.01857875556,0.01659442625,0.002058194697,0.00177783674,-0.100847356,0.1772420108,-0.100847356,0.1772420108,0,0.01706604522,0.01925305641,0.008451174541,0.3651956803,0.069567,0.003937201042,0.001089643136,0.000642351366,0.00469158846,0.005379367497,ok,4,1,1.405622962,1.595228188,-1.41964838,1.570367699,0.08268232551,0.01779829541,0.133158647,-1.366858344,1.61682954,1.286175676,1.485611931,-0.01752422174,0.06539862145,-0.5558280524,1.406411106,1.5983623,-1.41971441,1.569585204,0.08358174538,0.01767450601,0.1320654299,-1.367120382,1.61799429,1.289827633,1.486247301,-0.02008680297,0.06562386494,-0.5532817915
0.32,17.697,0,-0.08,0,0,16,0,0,0,-0.08,1,0.005423852322,-0.08015531328,0.2188007512,0.02073018354,0.01720625736,0.01830268678,0.002413794973,0.001821768622,0.08038450778,0.1471718699,0.08038450778,0.1471718699,0,0.01841202498,0.02051026482,0.008445488052,0.2942704428,0.077509,0.002517742904,0.001576659102,0.001141653901,0.006722792469,0.005600898484,ok,4,1,1.40670299,1.599427202,-1.417196667,1.568577244,0.08352859941,0.01735373457,0.1313986808,-1.366890617,1.616035166,1.290457933,1.486931433,-0.01955486326,0.06588945284,-0.5545413802,1.406233645,1.597200455,-1.418367736,1.569585204,0.08242851836,0.01756229569,0.133411031,-1.367406211,1.61897787,1.291082441,1.486247301,-0.0211371135,0.06564596369,-0.5521025478
0.33,17.707,0,-0.08,0,0,16,0,0,0,-0.08,1,0.005043207333,-0.07998066286,-0.5302542375,0.01934745407,0.01768493081,0.01963558182,0.001759512447,0.001481629114,0.1526919305,-0.03860985488,0.1526919305,-0.03860985488,0,0.01997530976,0.019056434,0.008438883494,0.3845131992,0.065078,0.002495709693,0.001060620014,0.0001509670414,0.003925924416,0.003923559885,ok,4,1,1.407028268,1.599696164,-1.417716633,1.569096312,0.08275367763,0.01746309236,0.1331893144,-1.366678268,1.617397352,1.290405046,1.486736945,-0.02095374188,0.06576147695,-0.5522371414,1.406027534,1.595851032,-1.416803645,1.569585204,0.08108910575,0.0174319693,0.1349738759,-1.367075651,1.617840472,1.289631382,1.486247301,-0.01992253906,0.06562043746,-0.5534662198
0.34,17.717,0,-0.08,0,0,17,0,0,0,-0.08,1,0.0001058004328,-0.07984175348,-0.2593188664,-0.004654057386,0.0194243835,0.0193317069,0.0002263079572,0.0007336010746,-0.09108076245,-0.2697500288,-0.09108076245,-0.2697500288,0,0.01805817206,0.01528545647,0.008446983008,0.4138955779,0.146074,0.001188900299,0.0001286046911,0.0009178558877,0.000381169657,0.001614456519,ok,4,1,1.406262045,1.596559968,-1.417351109,1.569902658,0.08156478985,0.0175791586,0.1346390959,-1.366706365,1.619029372,1.288900119,1.486072209,-0.02021527297,0.06545707528,-0.5528782996,1.406280299,1.597505899,-1.418721771,1.569585204,0.08273169732,0.01759179535,0.1330572776,-1.366217773,1.614890416,1.285867534,1.486247301,-0.01677215815,0.06555470244,-0.5570033298
0.35,17.727,0,-0.08,0,0,17,0,0,0,-0.08,1,-0.004320252259,-0.07988621659,0.4134064238,-0.03258981162,0.01872209504,0.01663788959,0.001606811128,0.001274808202,0.05032233149,0.1536163539,0.05032233149,0.1536163539,0,0.01947693002,0.0189421349,0.008440989046,0.3225142331,0.117305,0.002434561946,0.0006375563076,0.0007488668463,0.00363982829,0.003483215882,ok,4,1,1.405839997,1.595860079,-1.418921706,1.570140131,0.08245297192,0.01772062555,0.1334369921,-1.366707867,1.617324978,1.286292157,1.485697326,-0.01751844983,0.06535576483,-0.5560325236,1.406093243,1.596281232,-1.417302282,1.569585204,0.0815161144,0.01747351774,0.1344756364,-1.367049649,1.617751055,1.289517299,1.486247301,-0.01982705037,0.06561844501,-0.5535734303
0.36,17.737,0,-0.08,0,0,18,0,0,0,-0.08,1,0.002908034538,-0.08023970161,-0.02054302212,0.01732241499,0.0192040612,0.01816138204,0.001379211058,0.001271607332,0.1693669409,0.03793243691,0.1693669409,0.03793243691,0,0.02174456531,0.0187303686,0.008431735588,0.2896024817,0.098271,0.001928326815,0.0004524551264,0.001361254476,0.003525665521,0.00369339515,ok,4,1,1.406220846,1.596692559,-1.416850347,1.568890847,0.08172998886,0.01728958246,0.1338467045,-1.367198482,1.615822728,1.29044856,1.486660188,-0.0191992405,0.06583352371,-0.5548538494,1.405787533,1.594325245,-1.415033171,1.569585204,0.07957296998,0.0172912544,0.1367427293,-1.367001473,1.617585389,1.289305933,1.486247301,-0.01965013484,0.06561475354,-0.5537720634
0.37,17.747,0,-0.08,0,0,18,0,0,0,-0.08,1,0.001794110707,-0.07998880725,-0.3453440327,0.01428339068,0.02092796481,0.01833559304,0.0006301469766,0.0004914861998,-0.1998396963,-0.1266179681,-0.1998396963,-0.1266179681,0,0.01793036936,0.01643632352,0.008447522948,0.3576820284,0.080493,0.001534544798,0.0004619745733,0.0001030333767,0.001297274372,0.001029587515,ok,4,1,1.406200911,1.59585979,-1.415272819,1.569441457,0.0801519398,0.01732651523,0.1361591363,-1.366615275,1.616549621,1.28868989,1.486464501,-0.01970504193,0.06567961487,-0.5533919411,1.406297149,1.597616218,-1.41884964,1.569585204,0.08284119787,0.01760244988,0.1329295109,-1.36647959,1.615790745,1.287016225,1.486247301,-0.01773362492,0.06557476415,-0.5559238369
0.38,17.757,0,-0.08,0,0,19,0,0,0,-0.08,1,-0.002930531955,-0.07989557259,0.2817201424,-0.01870927735,0.01887693306,0.0171933664,0.001329863869,0.0009316221363,-0.2063278556,0.04891236499,-0.2063278556,0.04891236499,0,0.01578201523,0.01792705187,0.008456599305,0.3852510009,0.064446,0.001998057764,0.001140111801,0.000739311152,0.003404752119,0.002473905937,ok,4,1,1.406026856,1.59561816,-1.419474411,1.570153034,0.08212048792,0.01768541422,0.1341948308,-1.366521487,1.617494765,1.286927348,1.485822908,-0.01809780951,0.06539415101,-0.5552620899,1.406580398,1.59947067,-1.420999102,1.569585204,0.08468189422,0.01778155175,0.1307817612,-1.366818723,1.61695695,1.288504135,1.486247301,-0.0189790214,0.06560075027,-0.5545255602
0.39,17.767,0,-0.08,0,0,19,0,0,0,-0.08,1,-0.0002064206052,-0.08007972427,0.1848371933,0.006494983539,0.01673522228,0.01778420805,0.0003521809904,0.000410908963,0.01062280871,-0.3334639966,0.01062280871,-0.3334639966,0,0.01689456441,0.0127822481,0.008451899012,0.5667533451,0.047632,0.00164951433,0.0001680269882,0.0005332344854,0.0009711632814,0.001186668166,ok,4,1,1.406258578,1.597821156,-1.420087783,1.569423223,0.0840467898,0.01767433013,0.1311644017,-1.367095079,1.616629716,1.289035472,1.486223832,-0.01869003283,0.06562533593,-0.5551458335,1.406433714,1.598510322,-1.419885979,1.569585204,0.08372866906,0.01768880185,0.1318939974,-1.365640012,1.612934943,1.283367938,1.486247301,-0.01468113559,0.0655195211,-0.5593510145
0.4,17.777,0,-0.08,0,0,20,0,0,0,-0.08,1,-0.002502081614,-0.07980081569,0.4781216726,-0.02833539563,0.01680382079,0.01408618953,0.001325320041,0.0009597168331,0.1808578968,0.4030583501,0.1808578968,0.4030583501,0,0.01951668924,0.02013206478,0.008440821072,0.7224357823,0.092316,0.001740337148,0.0008828937616,0.000884205247,0.003487163669,0.003055611263,ok,4,1,1.40643632,1.59967798,-1.419052376,1.569891622,0.0838675642,0.01779954483,0.1316048473,-1.365883362,1.61467528,1.283480622,1.486055401,-0.01576096742,0.06547106451,-0.5576892271,1.406088001,1.596246912,-1.417262502,1.569585204,0.08148204894,0.01747020313,0.1345153844,-1.367320351,1.618681943,1.290704979,1.486247301,-0.02082115134,0.06563918766,-0.5524572973
0.41,17.787,0,-0.08,0,0,20,0,0,0,-0.08,1,0.006210704408,-0.08023226657,-0.5894350723,0.02858796231,0.01846327898,0.01834128041,0.00234050594,0.002223231775,0.3892908096,0.06858877093,0.3892908096,0.06858877093,0,0.02430264112,0.01937011197,0.008421585467,0.6257103617,0.116941,0.003052125933,0.0006184172037,0.001744646715,0.005511238787,0.006862086281,ok,4,1,1.406743267,1.598377099,-1.417461223,1.568415833,0.08195765158,0.01716320282,0.1338709913,-1.36709114,1.615629817,1.291266021,1.486927921,-0.01947783187,0.06587827485,-0.5548331218,1.405436722,1.592119995,-1.41247316,1.569585204,0.07738072653,0.01709163428,0.1393002778,-1.367147011,1.618085864,1.289944467,1.486247301,-0.02018459449,0.06562590544,-0.5531719955
0.42,17.797,0,-0.08,0,0,21,0,0,0,-0.08,1,0.0009418771325,-0.07989144655,-0.7804143751,0.00868003374,0.02280321594,0.01889991909,0.0003707453244,0.0006084286998,-0.230017513,-0.06410004944,-0.230017513,-0.06410004944,0,0.01935295325,0.01793841835,0.008441512823,0.4065779571,0.075921,0.002032675028,0.0004879177451,0.0005602512091,0.0008274744258,0.001747182877,ok,4,1,1.405967764,1.59415267,-1.413360543,1.569680331,0.07863313434,0.01731174492,0.1379154227,-1.366632981,1.617302088,1.288605788,1.486342097,-0.02025236315,0.06559091339,-0.5525511224,1.406109589,1.596388248,-1.417426322,1.569585204,0.08162233692,0.01748385331,0.1343516945,-1.366821308,1.616965842,1.28851548,1.486247301,-0.01898851728,0.06560094841,-0.5545148986
0.43,17.807,0,-0.08,0,0,21,0,0,0,-0.08,1,-0.006226662501,-0.07990338052,0.2231656158,-0.01233538227,0.02057895308,0.01862473272,0.002590187873,0.001935138536,-0.2411961854,-0.2128151655,-0.2411961854,-0.2128151655,0,0.0169610103,0.01543250524,0.008451618292,0.5128628883,0.052242,0.003063911577,0.001911482033,0.0009908637619,0.006775890963,0.005583136083,ok,4,1,1.405490653,1.593324337,-1.418915267,1.570593486,0.08073944202,0.01770012788,0.1360272875,-1.367150483,1.619069924,1.287876107,1.485354613,-0.01906073852,0.06525394565,-0.5539924584,1.406424954,1.598452966,-1.419819499,1.569585204,0.08367173864,0.01768326245,0.1319604246,-1.366251226,1.615005453,1.286014305,1.486247301,-0.01689500684,0.06555726577,-0.5568654006
0.44,17.817,0,-0.08,0,0,22,0,0,0,-0.08,1,-0.004353619155,-0.07997210167,0.8320855603,-0.02077548298,0.01823595147,0.01647553607,0.001405385494,0.001281996127,0.007611256558,0.1988457441,0.007611256558,0.1988457441,0,0.01835012032,0.01945822223,0.008445749587,0.3414732023,0.072857,0.002490398353,0.0003773030738,0.0003039717478,0.002755071634,0.003526945858,ok,4,1,1.405655789,1.595962567,-1.418929169,1.5700028,0.08305227908,0.01772241244,0.1323276392,-1.366891759,1.6166639,1.286617679,1.485864097,-0.01740740968,0.0654679999,-0.5563417861,1.406241807,1.59725389,-1.418429672,1.569585204,0.08248155788,0.0175674565,0.1333491437,-1.367167056,1.618154793,1.290032411,1.486247301,-0.02025820428,0.06562744136,-0.5530893496
0.45,17.827,0,-0.08,0,0,22,0,0,0,-0.08,1,0.005370195665,-0.08019921521,-0.001006981985,0.02513834363,0.01796801532,0.01835193458,0.002215962026,0.001812427941,0.3966622353,0.2950557172,0.3966622353,0.2950557172,0,0.02391794885,0.02277777034,0.008423111877,0.648671847,0.09066,0.002463075901,0.001206206151,0.00134851158,0.005566233481,0.005401988466,ok,4,1,1.406626958,1.598938347,-1.417086933,1.568545822,0.08264602912,0.01724477845,0.1327518571,-1.366966634,1.615691717,1.290699046,1.486988472,-0.01961153947,0.06593500426,-0.5544189078,1.405489478,1.592451628,-1.412858143,1.569585204,0.07771040367,0.01712165385,0.1389156648,-1.367911326,1.620755298,1.29334425,1.486247301,-0.02303164263,0.06569647973,-0.5499753951
0.46,17.837,0,-0.08,0,0,23,0,0,0,-0.08,1,0.007040130816,-0.08002658179,-1.00481123,0.02974539321,0.02197117465,0.0212316392,0.0025080007,0.002061969798,-0.006530170329,-0.4512459636,-0.006530170329,-0.4512459636,0,0.0218732221,0.01446294975,0.008431225094,0.7337561159,0.086325,0.003794150988,0.001310294483,0.0004006318795,0.005991076218,0.00570142436,ok,4,1,1.406632852,1.596245779,-1.413014284,1.56875778,0.07901132441,0.0170438188,0.137413655,-1.36691665,1.618209449,1.292384102,1.487006225,-0.02241279887,0.06587865812,-0.5506881531,1.405769889,1.594214334,-1.414904417,1.569585204,0.0794627125,0.01728121464,0.1368713596,-1.36603035,1.614247068,1.285046541,1.486247301,-0.0160850213,0.06554067761,-0.5577748161
0.47,17.847,0,-0.08,0,0,23,0,0,0,-0.08,1,-0.008364798237,-0.07965745157,0.1633696946,-0.05050720159,0.02227212714,0.01670569278,0.003554861609,0.002996808731,-0.1804693192,-0.5313373804,-0.1804693192,-0.5313373804,0,0.01956508735,0.008735632072,0.0084406166,0.9049499052,0.080409,0.004578176857,0.001484738523,0.00253923911,0.009566464238,0.008922117204,ok,4,1,1.405328101,1.592790483,-1.416902737,1.571361431,0.07928262893,0.01781841586,0.1379684881,-1.36621033,1.618825245,1.283981646,1.484975618,-0.01759798432,0.06497096415,-0.5549409854,1.40608162,1.596205135,-1.417214079,1.569585204,0.08144058174,0.01746616832,0.1345637689,-1.364700197,1.609775746,1.279326377,1.486247301,-0.01130100774,0.06546858267,-0.5631460187
0.48,17.857,0,-0.08,0,0,24,0,0,0,-0.08,1,-0.006919634595,-0.07997547325,1.256584753,-0.0634331927,0.02075045154,0.01129655664,0.002373857446,0.001926715387,-0.06837362796,-0.01412529964,-0.06837362796,-0.01412529964,0,0.01972484712,0.01108467715,0.008439941647,0.2741429304,0.128721,0.004056895908,0.0009413133682,0.0005267470411,0.005554559785,0.004693867859,ok,4,1,1.404980254,1.593325801,-1.417326107,1.570344679,0.08086203058,0.01756244252,0.135012225,-1.365932264,1.613832642,1.281339617,1.485434193,-0.01256175672,0.06523659496,-0.5619571915,1.406060557,1.596067231,-1.417054237,1.569585204,0.08130370058,0.01745284963,0.1347234838,-1.365245756,1.611609648,1.281672488,1.486247301,-0.01326315898,0.06549815223,-0.5609430333
0.49,17.867,0,-0.08,0,0,24,0,0,0,-0.08,1,0.005064423643,-0.0803996179,0.4711248557,0.01537618831,0.01976206606,0.01071759837,0.002304691163,0.002168087747,0.1748001575,0.2662730217,0.1748001575,0.2662730217,0,0.02238406842,0.01471169369,0.008429198121,0.5496629754,0.119165,0.002664719178,0.0006546790066,0.002286031691,0.005656847252,0.006149440053,ok,4,1,1.406186513,1.596487673,-1.416007153,1.568384185,0.08112414567,0.01703141583,0.134412134,-1.365691076,1.608944929,1.284154517,1.487031669,-0.01304146756,0.06597684767,-0.5620713571,1.405699833,1.593773946,-1.414393184,1.569585204,0.07902492269,0.01724135061,0.1373821006,-1.366087245,1.614441559,1.285294856,1.486247301,-0.01629282056,0.06554470071,-0.5575415091
0.5,17.877,0,-0.08,0,0,25,0,0,0,-0.08,1,0.00824452701,-0.08019094274,-0.757953721,0.0487365148,0.0212916406,0.01308523497,0.003057458582,0.002381292744,0.2283481807,0.1148798838,0.2283481807,0.1148798838,0,0.02471686331,0.01480843323,0.008419941886,0.4398517695,0.218868,0.003773255068,0.0008546128345,0.001199075132,0.007446099989,0.006369436882,ok,4,1,1.406716015,1.596161423,-1.414207637,1.56850969,0.07953850904,0.01700705364,0.1367183501,-1.365261456,1.610668303,1.285124261,1.487172056,-0.01568700622,0.06590713409,-0.5582852978,1.405379916,1.591762905,-1.412058625,1.569585204,0.07702574257,0.01705931035,0.1397144145,-1.366109253,1.614517238,1.285391413,1.486247301,-0.01637363949,0.06554638706,-0.5574507691
0.51,17.887,0,-0.08,0,0,25,0,0,0,-0.08,1,0.001328295768,-0.07988519258,-0.7778105918,0.009807811156,0.02381073145,0.01443636431,0.0003076310768,0.0007974099915,-0.1774459034,0.08113563061,-0.1774459034,0.08113563061,0,0.0211490429,0.01565339877,0.008434098546,0.3088381431,0.108664,0.001275493459,0.0001122967927,0.0008228685863,0.0006383561661,0.001924237272,ok,4,1,1.405892592,1.592962667,-1.412982271,1.569830141,0.07767676361,0.01725081619,0.1392357111,-1.365423408,1.614823653,1.284115919,1.486123018,-0.01625286405,0.06536733383,-0.5572118717,1.405869202,1.594838629,-1.415629143,1.569585204,0.08008332628,0.01733772615,0.1361473297,-1.366301478,1.615178259,1.286234781,1.486247301,-0.01707954752,0.06556111635,-0.5566582064
0.52,17.897,0,-0.08,0,0,26,0,0,0,-0.08,1,-0.002486814616,-0.07996685144,-0.04566465512,-0.002732458327,0.02211575275,0.0156622229,0.001061398252,0.000691924387,-0.1000942215,0.2035721093,-0.1000942215,0.2035721093,0,0.02061433943,0.01871580454,0.008436220181,0.3352309025,0.170958,0.002460821048,0.001108873475,0.0003065771541,0.002314156402,0.001640478131,ok,4,1,1.405434086,1.592377808,-1.416032186,1.569957429,0.0795239882,0.01737000113,0.1370227599,-1.366507133,1.616141749,1.285939088,1.485852367,-0.01676009945,0.0653935595,-0.5571265294,1.405942531,1.595299583,-1.416164251,1.569585204,0.0805415614,0.01737945188,0.1356127365,-1.36699816,1.617573995,1.289291397,1.486247301,-0.01963796762,0.06561449966,-0.5537857242
0.53,17.907,0,-0.08,0,0,26,0,0,0,-0.08,1,-0.0008719725955,-0.08004920847,-0.1647309542,0.02166146514,0.02112179221,0.01787871082,0.0002961255764,0.0005247472998,0.09795903414,0.159848392,0.09795903414,0.159848392,0,0.02259117772,0.0202764367,0.008428376337,0.2486540792,0.162881,0.001265650075,0.0002689540631,0.0004566525009,0.000821272653,0.001443865776,ok,4,1,1.405667458,1.594539351,-1.415218108,1.569412376,0.0803380871,0.01733240899,0.1354816743,-1.36715791,1.616308345,1.288849991,1.486292114,-0.0189553453,0.06565161931,-0.554670493,1.40567143,1.593595403,-1.414185918,1.569585204,0.07884743225,0.01722518878,0.1375891672,-1.367353195,1.618794886,1.290849078,1.486247301,-0.02094176371,0.06564170433,-0.552321879
0.54,17.917,0,-0.08,0,0,27,0,0,0,-0.08,1,0.0004804978432,-0.07990865503,-0.100443575,0.007746570375,0.02200845985,0.01955905062,0.0005422560819,0.0002879771075,0.3683022261,0.1193921193,0.3683022261,0.1193921193,0,0.02753299324,0.02134993241,0.008409035078,0.5971334282,0.160329,0.001712377501,0.000763140999,0.0001445526802,0.001265412685,0.0004825572244,ok,4,1,1.405914507,1.59530778,-1.413902856,1.569517282,0.07923671312,0.01723465437,0.1371334899,-1.367070279,1.617990706,1.289983119,1.486384905,-0.02048872313,0.06568433836,-0.5526791092,1.404988235,1.589336446,-1.409240096,1.569585204,0.07461220131,0.01684512106,0.1425299863,-1.367593257,1.61963606,1.291919999,1.486247301,-0.02183866624,0.06566467001,-0.5513148535
0.55,17.927,0,-0.08,0,0,27,0,0,0,-0.08,1,0.00280128171,-0.07994940266,-0.5350837194,0.0008976362958,0.02592529814,0.02083682829,0.0009740173423,0.0009987346674,-0.2345714271,-0.001301304437,-0.2345714271,-0.001301304437,0,0.02240672673,0.02081730872,0.008429108215,0.448301311,0.086017,0.002669293823,0.0007610885413,0.0003205866278,0.002196656837,0.002985618177,ok,4,1,1.405626001,1.59200574,-1.409887495,1.569263938,0.07579700641,0.01687982742,0.1411827754,-1.367132464,1.619550497,1.291211023,1.486507097,-0.02158581055,0.06565962736,-0.5516463502,1.405696725,1.593754413,-1.414370508,1.569585204,0.07900550477,0.01723958246,0.1374047542,-1.367474609,1.619218553,1.291388714,1.486247301,-0.02139365251,0.06565280409,-0.5518145091
0.56,17.937,0,-0.08,0,0,28,0,0,0,-0.08,1,-0.00397063074,-0.07998032018,0.02245453286,-0.001750703526,0.02356898516,0.0210514795,0.001827565002,0.001260655292,-0.3051387966,-0.253077805,-0.3051387966,-0.253077805,0,0.01899190321,0.01725531243,0.008443038185,0.5818286544,0.091802,0.002872794161,0.001827342165,0.0003789210158,0.004919214812,0.003792765714,ok,4,1,1.405250303,1.590881619,-1.415721591,1.57022654,0.07808211648,0.01734466703,0.1391060812,-1.367804616,1.620001916,1.290994809,1.48571118,-0.02131807893,0.0654769187,-0.5516484577,1.406157191,1.596699906,-1.417787558,1.569585204,0.08193168232,0.01751395297,0.1339907461,-1.366665905,1.616431445,1.287833666,1.486247301,-0.01841783134,0.06558904062,-0.5551556399
0.57,17.947,0,-0.08,0,0,28,0,0,0,-0.08,1,-0.005247144509,-0.07991400149,0.8370006833,-0.01878268433,0.0206034322,0.01844477715,0.001766107236,0.001662007144,-0.01538248826,0.03440434858,-0.01538248826,0.03440434858,0,0.02037269488,0.01896084238,0.008437204623,0.1837708907,0.094392,0.003029603748,0.0005242979614,0.0007533200526,0.00353785448,0.004989906776,ok,4,1,1.405301563,1.593670302,-1.41676128,1.570241421,0.08110617744,0.01761494314,0.1346390099,-1.367201678,1.618339413,1.287910255,1.485732219,-0.01914750741,0.06545403566,-0.5540347941,1.405975141,1.595508011,-1.416406055,1.569585204,0.08074862868,0.01739884049,0.1353711492,-1.367053904,1.61776569,1.289535971,1.486247301,-0.01984267913,0.06561877112,-0.5535558831
0.58,17.957,0,-0.08,0,0,29,0,0,0,-0.08,1,0.004012228115,-0.08005886364,0.3051933519,0.004743657032,0.02013909356,0.01863991829,0.001757688287,0.001382811359,0.1057107523,0.1344930828,0.1057107523,0.1344930828,0,0.02172475484,0.02065731453,0.008431814193,0.276857025,0.161319,0.001800609371,0.001436572686,0.0007064930708,0.004804145135,0.004315281127,ok,4,1,1.406277024,1.597110893,-1.414605445,1.568783211,0.08093060655,0.01714046326,0.1346518657,-1.36690705,1.616873946,1.290282904,1.486735648,-0.01972020389,0.06579451407,-0.5541754526,1.40579025,1.594342323,-1.415052996,1.569585204,0.07958994734,0.01729280032,0.1367229229,-1.367438968,1.619093138,1.291229121,1.486247301,-0.02125997536,0.0656492397,-0.5519646001
0.59,17.967,0,-0.08,0,0,29,0,0,0,-0.08,1,0.004979542264,-0.0800362272,-0.4877106993,0.01381223549,0.0209484708,0.01984615048,0.001691049237,0.001496686675,0.1709090918,0.1452856958,0.1709090918,0.1452856958,0,0.02351210718,0.02202543592,0.008424722205,0.3585608804,0.154013,0.002044779215,0.0005693544764,0.000503249461,0.003766256139,0.004132444767,ok,4,1,1.406549436,1.596387102,-1.415097977,1.569039141,0.0798833084,0.01717315136,0.1366014664,-1.366925124,1.617405893,1.291103101,1.486725537,-0.02098492531,0.06579710084,-0.5523574066,1.405545135,1.592801494,-1.413264292,1.569585204,0.07805820562,0.01715332381,0.1385099068,-1.367743734,1.620165566,1.292593806,1.486247301,-0.02240305784,0.06567971904,-0.5506811619
0.6,17.977,0,-0.08,0,0,30,0,0,0,-0.08,1,0.001557407374,-0.07998448651,-0.629254452,0.00880470066,0.02289023119,0.02144188376,0.0005256769977,0.0004868699803,-0.2158932835,-0.144319281,-0.2158932835,-0.144319281,0,0.01965183194,0.01927709455,0.008440250122,0.3418789135,0.109515,0.0007069313378,0.0001160374312,0.0001487763652,0.001379817989,0.00130024259,ok,4,1,1.405870254,1.593368356,-1.41394883,1.569583073,0.07850012588,0.01723525016,0.1380692782,-1.367344474,1.619632063,1.291886874,1.486294105,-0.02205719051,0.0656362152,-0.5509372256,1.406070183,1.596130257,-1.417127289,1.569585204,0.08136625953,0.01745893669,0.1346504891,-1.36712585,1.618013096,1.289851626,1.486247301,-0.02010688511,0.06562428397,-0.5532592441
0.61,17.987,0,-0.08,0,0,30,0,0,0,-0.08,1,-0.004985145381,-0.07989086263,0.3098067365,-0.01643237292,0.02081885268,0.02015092101,0.001923187895,0.00154415221,-0.02828899398,-0.0133436285,-0.02828899398,-0.0133436285,0,0.02039451777,0.01995076658,0.008437112426,0.1906716634,0.087621,0.002547800613,0.001130720534,0.0008341037447,0.004583405738,0.00451235893,ok,4,1,1.40549461,1.593582457,-1.417515583,1.570342432,0.08065530835,0.01760878589,0.1357335424,-1.367438303,1.619893455,1.289615885,1.485666919,-0.02048756316,0.06542633282,-0.5524808504,1.405972264,1.595489173,-1.416384221,1.569585204,0.08072993096,0.01739702118,0.135392966,-1.367279107,1.618540113,1.290524024,1.486247301,-0.02066968971,0.0656360273,-0.5526273517
