index,trajectory,theta,s,phi_L,phi_R,d_lookup_m,branch_exclusion,physical_dL,physical_dR,physical_d_min,physical_task_error,physical_joint_margin,physical_collision,valid_start
131,traj_0131,-0.2743335840134772,-0.02013544971145176,-0.05499999970197677,0.0,0.005506055721153852,0,0.0055054269503009,0.0364615900541937,0.0055054269503009,1.5224829646468084e-05,0.3499237793472405,0,True
132,traj_0132,-0.25020294968135215,-0.13890352039042275,-0.02500000037252903,0.0,0.0059373389473850605,0,0.0059435614215328,0.0382676707904763,0.0059435614215328,1.850995201953061e-05,0.3938947189798062,0,True
133,traj_0133,0.3070258768444001,-0.07998391388841174,0.0,0.022969546516366443,0.005815912383210329,0,0.0087841120895703,0.0058149816146925,0.0058149816146925,1.7709785698701954e-05,0.4461967137973386,0,True
134,traj_0134,-0.6931161377805162,-0.0844339531468769,-0.03500000014901161,0.0,0.006460903971876265,0,0.0064742428238666,0.0371110738041881,0.0064742428238666,1.478353658530789e-05,0.16435660589472,0,True
135,traj_0135,-0.5852481324174728,-0.02398714260361294,-0.05000000074505806,0.0,0.006272303420289469,0,0.0062720258260923,0.0362260865699999,0.0062720258260923,1.6232951607938455e-05,0.1744197512158429,0,True
136,traj_0136,0.5936037686750335,-0.031099244927925235,0.0,0.04497587099254835,0.006244314517969712,0,0.0089976069693222,0.0062437476946833,0.0062437476946833,2.533030480791648e-06,0.4462419328386182,0,True
137,traj_0137,0.6270551929418264,-0.03341815388404068,0.0,0.03999999910593033,0.005292019169666878,0,0.0090043465755812,0.0052910303420802,0.0052910303420802,6.048727522487354e-06,0.4462129648518398,0,True
138,traj_0138,-0.5026122695072153,-0.03138608495410264,-0.05000000074505807,0.0,0.006214158001746461,0,0.0062138781626142,0.0363245117342057,0.0062138781626142,1.1359639383534567e-05,0.2209843065972662,0,True
139,traj_0139,0.1995322501805421,-0.14668875695152445,0.0,0.0,0.008331657567775453,0,0.0083315987436475,0.0128727820602467,0.0083315987436475,1.913478745319095e-05,0.4459250568426491,0,True
140,traj_0140,0.21691921355030874,-0.08182008935437812,0.0,0.019999999552965164,0.005565963493037559,0,0.008774440437882,0.0055653369254646,0.0055653369254646,1.7066304664753812e-05,0.4462330949750883,0,True
141,traj_0141,0.7346191678292009,-0.13340022644230887,0.0,0.0,0.006670776480306237,0,0.0082591384398603,0.006673553282944,0.006673553282944,1.6833358672019077e-05,0.3964905986392022,0,True
142,traj_0142,0.19838251995261547,-0.07712496924725792,0.0,0.022307562963391644,0.005568678460222644,0,0.008805375482713,0.0055677249122579,0.0055677249122579,1.6256715453129434e-05,0.4462640338541981,0,True
143,traj_0143,-0.1002091088996504,-0.1590992727394703,0.0,0.0,0.00789672043265065,0,0.0078962746869421,0.0382467676287411,0.0078962746869421,1.6961344529652965e-05,0.4457990245660596,0,True
144,traj_0144,0.019432376407276575,-0.12140855804463668,0.0,0.0,0.008340345187875735,0,0.0083398913215821,0.0270584028017844,0.0083398913215821,7.896785063040086e-06,0.4689033366927624,0,True
145,traj_0145,-0.3856604279705143,-0.08302817948861824,-0.03500000014901161,0.0,0.005409442800908597,0,0.0054294356016468,0.0368798296711063,0.0054294356016468,8.10080351372075e-06,0.3034583258437006,0,True
146,traj_0146,-0.0761016786611266,-0.04360906846579955,0.0,0.0,0.008567225491092043,0,0.0085663790045299,0.0286187057360342,0.0085663790045299,1.242959435407798e-05,0.447010251775475,0,True
147,traj_0147,0.043555289808093534,-0.024948539351233562,0.0,0.0,0.008954958200853909,0,0.0089619005686134,0.0101953315903001,0.0089619005686134,1.282759606416414e-05,0.4620063800127186,0,True
148,traj_0148,0.3287949580728494,-0.13952189104611287,0.0,0.0,0.008368052905747188,0,0.0083679992919794,0.0096760740473606,0.0083679992919794,1.1713552504507377e-05,0.4459012183327566,0,True
149,traj_0149,0.8671123207480487,-0.0488180603476461,0.0,0.03236387902162556,0.005856373862312043,1,0.0088049381593376,0.0058617865023002,0.0058617865023002,1.6641778509918778e-05,0.413757992160941,0,True
150,traj_0150,-0.8168182868669975,-0.0451300141161045,-0.039999999105930335,0.0,0.005212523881143677,0,0.0052120994666184,0.0370165015080028,0.0052120994666184,1.1198826641175962e-05,0.0773237257638041,0,True
151,traj_0151,0.3390416923994415,-0.046725451347891925,0.0,0.03999999910593033,0.005701193764564918,0,0.0090064356726874,0.0057001775303315,0.0057001775303315,1.6639724803819215e-05,0.4462977018264349,0,True
152,traj_0152,-0.6550073997872585,-0.015075029344969931,-0.05000000074505806,0.0,0.005973897470002367,0,0.0059735861569536,0.0361803773488968,0.0059735861569536,1.6227140135084142e-05,0.1345179889922089,0,True
153,traj_0153,-0.4425713693503885,-0.12919121360101632,-0.026617572833044414,0.0,0.005433256446825517,0,0.005432829735998,0.0380376834062421,0.005432829735998,1.9360730053640528e-05,0.3027475831689828,0,True
154,traj_0154,-0.21632367748807413,-0.057057509688926325,-0.033944283409938575,0.0,0.005848039593482223,0,0.0058637141702825,0.0370259746315052,0.0058637141702825,1.6338299693445433e-05,0.3912204978730587,0,True
155,traj_0155,0.21689113091520085,-0.14995093095900616,0.0,0.0,0.008307220803677412,0,0.0083071720570049,0.0132455956294742,0.0083071720570049,1.9317183188339736e-05,0.4459002691739144,0,True
156,traj_0156,0.40757601344017513,-0.1386196951715974,0.0,0.0,0.008358148413123608,0,0.008358094326371,0.0087488327589192,0.008358094326371,2.0672837659940504e-05,0.4458662419338992,0,True
157,traj_0157,0.5790242016469027,-0.08137604939869059,0.0,0.02224790112404372,0.005591521869357435,0,0.0087179006387409,0.0055906150273069,0.0055906150273069,1.1728719555325571e-05,0.4460427628099783,0,True
158,traj_0158,-0.3784425738925488,-0.10000942757423098,-0.029999999329447746,0.0,0.005035030966567738,0,0.0050341550103992,0.0371438481304437,0.0050341550103992,1.6665493176211722e-05,0.3147566282594173,0,True
159,traj_0159,0.22161139032711996,-0.09236380931558026,0.0,0.014999999664723871,0.005893574347646241,0,0.0087037435520084,0.0058930777828307,0.0058930777828307,1.5362512320484535e-05,0.4461814083240494,0,True
160,traj_0160,-0.7578281063997541,-0.027982544405428522,-0.04500000178813934,0.0,0.005368805797737579,1,0.0053699203921267,0.0367277186595502,0.0053699203921267,1.5145309712864824e-05,0.090682227506096,0,True
161,traj_0161,-0.3787802870582506,-0.04087165872195357,-0.05000000074505805,0.0,0.006281291299775098,0,0.0062809680224494,0.0365560106548335,0.0062809680224494,1.4229934285037195e-05,0.2922917171837491,0,True
162,traj_0162,-0.028089425942734225,-0.10872655894911026,0.0,0.0,0.00830376918606651,0,0.0083030812105216,0.0308464724240777,0.0083030812105216,1.294623938465132e-05,0.4695473030250747,0,True
163,traj_0163,0.3870042743055704,-0.10687751247697583,0.0,0.009999999776482582,0.005992607139774535,0,0.0085894584717288,0.0059917462645899,0.0059917462645899,1.1486764822791931e-05,0.4460316116276212,0,True
164,traj_0164,-0.7398545019609939,-0.14116537766320797,-0.019999999552965164,0.0,0.005225056637473173,0,0.005224640362259,0.0381569919963184,0.005224640362259,3.53791626857143e-05,0.2278451252538953,0,True
165,traj_0165,-0.30513638460597864,-0.02235139895106536,-0.05499999970197677,0.0,0.0058214089430883124,0,0.0058207796281459,0.0364164580065602,0.0058207796281459,1.8194283442210067e-05,0.3314329668094331,0,True
166,traj_0166,0.36305545096530323,-0.026862849301554637,0.0,0.05000000074505806,0.005643052239029726,0,0.0089786388429602,0.0056427202211805,0.0056427202211805,1.0633780669848412e-05,0.4462937024044326,0,True
167,traj_0167,0.6342286928536413,-0.024753032286962157,0.0,0.04500000178813935,0.005720339703621283,0,0.0089905728433043,0.0057197447824458,0.0057197447824458,1.5616097966092786e-05,0.4462317672907485,0,True
168,traj_0168,0.07590808591986486,-0.07009392136794299,0.0,0.0,0.008796987709315716,0,0.0087964281367361,0.0122326943595784,0.0087964281367361,1.2872417781306986e-05,0.4521805939208598,0,True
169,traj_0169,-0.27511391210668346,-0.022002438420599818,-0.05499999970197678,0.0,0.005678464920151766,0,0.0056778805585434,0.0364723984060566,0.0056778805585434,1.3373265837304276e-05,0.3497019328732823,0,True
170,traj_0170,0.8564015696044711,-0.054671322502076486,0.0,0.029999999329447746,0.0058049237128376336,0,0.0087704990542904,0.005803723051722,0.005803723051722,7.139155816965835e-06,0.4172410930464871,0,True
171,traj_0171,0.7190716935426849,-0.11715991276935525,0.0,0.00499999988824129,0.005546795243189358,0,0.0083951116912445,0.0055457868077732,0.0055457868077732,1.6433175972489445e-05,0.4457954065018698,0,True
172,traj_0172,0.4574716430654978,-0.024183375191173445,0.0,0.05000000074505806,0.0057535354085473155,0,0.0089775264679312,0.0057532025369886,0.0057532025369886,1.1094132098225632e-05,0.446276535884492,0,True
173,traj_0173,0.027795371246284062,-0.054385862095257836,0.0,0.0,0.008748934667654631,0,0.0087480993520968,0.0164468574935958,0.0087480993520968,1.2628898323726744e-05,0.4708782097417989,0,True
174,traj_0174,-0.33072555839939344,-0.0766662463735216,-0.03999999910593032,0.0,0.00626554957161556,0,0.0062746575094841,0.0370084410132509,0.0062746575094841,6.02032950034445e-06,0.330191726658145,0,True
175,traj_0175,-0.08812938370777879,-0.0305957750670674,0.0,0.0,0.008611941331696349,0,0.0086179247124032,0.0286534758862664,0.0086179247124032,6.027178278493245e-06,0.4393614970699507,0,True
176,traj_0176,0.45348799644608107,-0.11169913348680108,0.0,0.006601732878837616,0.005590050088690881,0,0.0085412095924201,0.0055890807148388,0.0055890807148388,4.0234341420395216e-06,0.4459743001990703,0,True
177,traj_0177,-0.43983020701982745,-0.0478334660362905,-0.04500000178813934,0.0,0.0056800254988906475,0,0.0056807414062018,0.0365939573623012,0.0056807414062018,1.1834425758692191e-05,0.2607797553498243,0,True
178,traj_0178,-0.0105819642983358,-0.04009173526687444,0.0,0.0,0.008728680399417101,0,0.0087278297023929,0.0195480907305821,0.0087278297023929,1.2989441884081926e-05,0.4573311963011201,0,True
179,traj_0179,-0.6604330836899119,-0.11707913064736035,-0.025841738902207943,0.0,0.005300236650389985,0,0.0053065541307493,0.0382666400207328,0.0053065541307493,1.2716851987256588e-05,0.2109242483022923,0,True
180,traj_0180,-0.4059038996401044,-0.08282054006944546,-0.03500000014901161,0.0,0.005445706728745777,0,0.0054639676796841,0.0368253312273238,0.0054639676796841,1.4260134434318387e-05,0.2929916242659444,0,True
181,traj_0181,-0.1844362847646348,-0.009468102192474293,-0.030674162017191756,0.0,0.005477517030085259,0,0.0055065417814043,0.0366658448208394,0.0055065417814043,1.5347656955447708e-05,0.4059897146993897,0,True
182,traj_0182,-0.6969404553526393,-0.09827966657172661,-0.02999999932944775,0.0,0.005689567997499661,0,0.0056898217105539,0.0376410648058472,0.0056898217105539,9.144359370696188e-06,0.1770944791375139,0,True
183,traj_0183,-0.6442153560132022,-0.08783839822821556,-0.03438357033100084,0.0,0.006243892119451949,0,0.0062447478075572,0.0370050160457516,0.0062447478075572,7.83783671062521e-06,0.1869381885924719,0,True
184,traj_0184,0.267090896365088,-0.07542947986033398,0.0,0.025000000372529026,0.00583235904551256,0,0.0088168738389966,0.005831411001593,0.005831411001593,1.5015898841955678e-05,0.4462378276324812,0,True
185,traj_0185,0.496381179024586,-0.1591839837839856,0.0,0.0,0.008172159302462794,0,0.0081721160943141,0.0115592464642997,0.0081721160943141,2.9838549013115106e-05,0.4457076699411997,0,True
186,traj_0186,-0.7608140181975905,-0.15375831431518075,-0.01999999955296516,0.0,0.005928303356395673,0,0.0059279110757568,0.0380632333366649,0.0059279110757568,5.5638726271846094e-05,0.254101946018546,0,True
187,traj_0187,0.39709693510306887,-0.09392243132967658,0.0,0.014999999664723877,0.005337138281033704,0,0.0086777260506859,0.0053365778901727,0.0053365778901727,1.4121083975348836e-05,0.446086581921018,0,True
188,traj_0188,0.48774202594813176,-0.05495814328546972,0.0,0.03500000014901161,0.00584889515755185,0,0.0089272373600966,0.0058478815187565,0.0058478815187565,6.877612599742026e-06,0.4462090929430151,0,True
189,traj_0189,-0.0036888813317424995,-0.011577985099432087,0.0,0.0,0.00890635602691792,0,0.0089060673877853,0.0148021217685895,0.0089060673877853,9.05356203700378e-06,0.446456571539085,0,True
190,traj_0190,0.5542817525371235,-0.11821188230656489,0.0,0.004999999888241291,0.005863651840775263,0,0.0084630229680155,0.0058626010561119,0.0058626010561119,1.678490728125603e-05,0.4458883177408183,0,True
191,traj_0191,-0.2445579033532993,-0.15400316491832036,-0.019999999552965164,0.0,0.005794842460252787,0,0.0057973776828403,0.0382473025839204,0.0057973776828403,8.984859164264228e-06,0.4020160560818957,0,True
192,traj_0192,-0.8410948190418812,-0.11278547239144104,-0.02500000037252903,0.0,0.005523338671952044,0,0.0055422799766698,0.0382524478961628,0.0055422799766698,1.4246499137437462e-05,0.156056463852138,0,True
193,traj_0193,0.06808578305133306,-0.07408442147047462,0.0,0.0,0.008752354623190548,0,0.0087517600297426,0.0138345040187367,0.0087517600297426,8.166440812429505e-06,0.4545615759109564,0,True
194,traj_0194,-0.32218487754892244,-0.108390264165274,-0.029999999329447746,0.0,0.005386295595971055,0,0.0053854643604258,0.0374535334285676,0.0053854643604258,1.7999241360519128e-05,0.3465671050014311,0,True
195,traj_0195,-0.38619536911017327,-0.08781999015385765,-0.03500000014901161,0.0,0.0057929200915098995,0,0.005810840622889,0.0369340736509006,0.005810840622889,9.643714877652913e-06,0.3052685443378466,0,True
196,traj_0196,0.6263752986589322,-0.03643473565247392,0.0,0.039999999105930335,0.005712840377627138,0,0.0090093294088467,0.0057134627310857,0.0057134627310857,7.757350488550602e-06,0.446201429907465,0,True
197,traj_0197,-0.4228049399523711,-0.10163778886952637,-0.029999999329447746,0.0,0.0051143442093441556,0,0.0051135460736744,0.0371012884873375,0.0051135460736744,1.3722180887192628e-05,0.2941020332747025,0,True
198,traj_0198,-0.09454175697747613,-0.11023668120089802,0.0,0.0,0.008169487589861192,0,0.0081687847623831,0.0381218307753193,0.0081687847623831,1.5288383307525717e-05,0.4466748222731722,0,True
199,traj_0199,0.4347005033752509,-0.04891899093051144,0.0,0.03999999910593033,0.006290292077070758,0,0.0089792429117979,0.0062893264571375,0.0062893264571375,6.9137656573121e-06,0.4462653422934266,0,True
200,traj_0200,-0.07020146049969955,-0.10533904918944467,0.0,0.0,0.008238193123274958,0,0.008237761291609,0.0355062567485367,0.008237761291609,6.652662489785564e-06,0.4547538751785309,0,True
201,traj_0201,0.5756860803381141,-0.12874876830693627,0.0,0.0,0.006216258108841442,0,0.0083764556493485,0.0062168343396318,0.0062168343396318,7.08701056422958e-06,0.4458244646856124,0,True
202,traj_0202,-0.3787195517197726,-0.03567441932612503,-0.05000000074505806,0.0,0.005841769473945543,0,0.005841448096521,0.0364790738149245,0.005841448096521,1.4186690125374426e-05,0.2909279090809244,0,True
203,traj_0203,0.3264993985995096,-0.12685735681966528,0.0,0.0,0.007431000456277391,0,0.0084588285278847,0.0074309708599625,0.0074309708599625,1.6519445655432817e-05,0.4459657231614058,0,True
204,traj_0204,-0.5693959552035674,-0.1297726512898906,-0.02500000037252903,0.0,0.0053544044923735015,0,0.0053536952857254,0.0382576795553648,0.0053536952857254,1.8654083253548056e-05,0.2554030369351658,0,True
205,traj_0205,-0.1484407802204759,-0.05963531857395919,-0.0029364137057695857,0.0,0.006082189523758984,0,0.0062509267404623,0.037243005184709,0.0062509267404623,1.7044321176023803e-05,0.433491684065438,0,True
206,traj_0206,0.18063278857656984,-0.016528186472025086,0.0,0.056747459295307175,0.0056871389535311295,0,0.0089617915618424,0.0056865105113574,0.0056865105113574,1.4468996762372311e-05,0.4463198466719,0,True
207,traj_0207,-0.015321994324594468,-0.1055360662816539,0.0,0.0,0.008349640682208186,0,0.0083491123555529,0.0288477344206886,0.0083491123555529,8.717626958680198e-06,0.4756502490697904,0,True
208,traj_0208,-0.05894913429877757,-0.06267704616765492,0.0,0.0,0.00849441949079441,0,0.0084935903951856,0.0287761899189652,0.0084935903951856,1.3533128079942555e-05,0.4581303008319463,0,True
209,traj_0209,-0.39730626454606527,-0.07787701982048881,-0.03600220633248147,0.0,0.005320932387051072,0,0.0053341474668184,0.0367988208690653,0.0053341474668184,1.37446273021554e-05,0.2952417359606408,0,True
210,traj_0210,-0.29317014477121295,-0.09932026355697542,-0.0313594724383319,0.0,0.005368761322220238,0,0.0053680232942693,0.0373914105294813,0.0053680232942693,1.2653201317300352e-05,0.3581314526579585,0,True
211,traj_0211,-0.7238161976848109,-0.12043198260055592,-0.02500000037252903,0.0,0.005504136255592811,0,0.0055135828131103,0.0382553150389927,0.0055135828131103,2.1052482927202457e-05,0.1965089435914041,0,True
212,traj_0212,0.6479865447284685,-0.10198535054776336,0.0,0.014999999664723873,0.006185829537934222,0,0.0085434394611332,0.0061854033983547,0.0061854033983547,1.0513738375001812e-05,0.4459103787103393,0,True
213,traj_0213,0.25636257439828847,-0.1253073145321258,0.0,0.0,0.007879741767851204,0,0.0084775454096098,0.0078785934452119,0.0078785934452119,1.6379125668971794e-05,0.4460068647895267,0,True
214,traj_0214,-0.20111618630602968,-0.140876429187506,-0.005231037168879737,0.0,0.00578851308377591,0,0.0058184227578532,0.0382673309707943,0.0058184227578532,1.960603264947012e-05,0.4184849864030655,0,True
215,traj_0215,-0.34121822938632607,-0.07116241580602799,-0.03999999910593033,0.0,0.005822565740654077,0,0.0058274977638447,0.0369381616138562,0.0058274977638447,1.6802851505434664e-05,0.3226229378242295,0,True
216,traj_0216,-0.2236885039583586,-0.10783388813405714,-0.023164017338690068,0.0,0.005567834878101415,0,0.0055963467701395,0.0378164015354698,0.0055963467701395,1.1684929958816007e-05,0.3979750677857713,0,True
217,traj_0217,-0.10269971391146915,-0.0031599943634694483,0.0,0.0,0.007648570561475655,0,0.0080829738098777,0.027415849081838,0.0080829738098777,7.0730420575455725e-06,0.4250384809412934,0,True
218,traj_0218,0.004563811756640557,-0.13884537897966825,0.0,0.0,0.00820415981774776,0,0.008203659550824,0.0316798793915878,0.008203659550824,1.0792016989858624e-05,0.4691299680284173,0,True
219,traj_0219,0.5835348876829509,-0.07190304173495565,0.0,0.02500000037252903,0.005273128755672025,0,0.0087825965123555,0.0052722048887434,0.0052722048887434,1.840912691425994e-05,0.446081140458034,0,True
220,traj_0220,0.7025237075561207,-0.09784794494284743,0.0,0.014999999664723873,0.005693059644101013,0,0.0085476938700893,0.0056926503672789,0.0056926503672789,1.6559027941617053e-05,0.4458962952636409,0,True
221,traj_0221,0.4724965795536614,-0.04116226183734081,0.0,0.03999999910593032,0.0053675943212781185,0,0.0090062493214763,0.0053666837717705,0.0053666837717705,5.866567820339644e-06,0.4462730352117214,0,True
222,traj_0222,0.018330905818352172,-0.12454917380605755,0.0,0.0,0.008319285543643189,0,0.008318906892503,0.0276960607095369,0.008318906892503,6.526342090163868e-06,0.4689630510010462,0,True
223,traj_0223,0.05045037946459374,-0.042587964792091926,0.0,0.0,0.008882360700590897,0,0.0088817413372659,0.0118114799809513,0.0088817413372659,8.494828752786934e-06,0.4649623000727491,0,True
224,traj_0224,0.027697721667146902,-0.02134122160808577,0.0,0.0,0.008933584206515589,0,0.0089358697722936,0.011839289500263,0.0089358697722936,1.1694878900811923e-05,0.457092987053759,0,True
225,traj_0225,0.2926337699851933,-0.02885490787219852,0.0,0.05000000074505806,0.0057126015028978,0,0.0089808400001111,0.0057121785888615,0.0057121785888615,1.1693862863724342e-05,0.4463044093877535,0,True
226,traj_0226,-0.825885404493987,-0.022882122675534355,-0.05000000074505806,0.0,0.006415941008017024,1,0.0064179156975967,0.0370322758336524,0.0064179156975967,1.358410213022984e-05,0.0551197779127143,0,True
227,traj_0227,0.46448953356943135,-0.06954906225878281,0.0,0.029999999329447746,0.006353917666187097,0,0.0088324682022629,0.0063527601063039,0.0063527601063039,1.7254432072326927e-05,0.4461593880480265,0,True
228,traj_0228,0.42939825252853414,-0.036464043375467714,0.0,0.04500000178813934,0.005972967283190911,0,0.0089964955849693,0.0059755602059061,0.0059755602059061,1.606932198720282e-05,0.4462830269137574,0,True
229,traj_0229,-0.5607089542613667,-0.060192036610280636,-0.03999999910593033,0.0,0.005945926235468411,0,0.0059454942255176,0.0364391054809589,0.0059454942255176,9.118515401248604e-06,0.2045459490419303,0,True
230,traj_0230,-0.5990913254284485,-0.012088478225292798,-0.05000000074505807,0.0,0.005358283212032202,0,0.0053579780238516,0.0360158234672892,0.0053579780238516,1.4767669031346697e-05,0.1625419425199817,0,True
231,traj_0231,-0.4891182982027186,-0.11721165447208946,-0.029999999329447743,0.0,0.005943286849383489,0,0.0059425500056672,0.0375936989170755,0.0059425500056672,5.501136096752304e-06,0.2746246293712379,0,True
232,traj_0232,-0.34773611284531253,-0.1263995794498359,-0.029999999329447746,0.0,0.006190042170737626,0,0.0061893167326021,0.0378906808899431,0.0061893167326021,9.505532052722836e-06,0.3424832166673383,0,True
233,traj_0233,-0.09449721139786582,-0.05686839672878703,0.0,0.0,0.00846101191502258,0,0.0084601585309677,0.0325922021677741,0.0084601585309677,1.346369907445239e-05,0.449785222447322,0,True
234,traj_0234,-0.13134486096445042,-0.08790623583649135,0.0,0.0,0.008039096081352682,0,0.0082339606647597,0.0379098735279929,0.0082339606647597,1.7118040418264877e-05,0.4461415896195886,0,True
235,traj_0235,0.01207656698467785,-0.052277455314508336,0.0,0.0,0.008718065533938611,0,0.0087172697812377,0.0182526841561841,0.0087172697812377,1.2107928187272086e-05,0.4668480975589762,0,True
236,traj_0236,-0.5699888332011174,-0.12035470705835047,-0.029533247137095764,0.0,0.006160305045690275,0,0.0061713143644747,0.0380220152011904,0.0061713143644747,1.7715430097122318e-05,0.2456809621893898,0,True
237,traj_0237,0.15148710466531745,-0.08966050951177605,0.0,0.0033978400646897506,0.006450278859117791,0,0.0087196940243715,0.006449269841292,0.006449269841292,1.5305048563329556e-05,0.4462272080875975,0,True
238,traj_0238,0.2684185300612709,-0.08210695265642097,0.0,0.019999999552965164,0.005406073010187369,0,0.0087718681946714,0.0054055275665397,0.0054055275665397,1.680916896873287e-05,0.4462064178005296,0,True
239,traj_0239,0.2952544064156355,-0.08424373867965161,0.0,0.019999999552965164,0.005647406788694022,0,0.008756084294633,0.0056468875315199,0.0056468875315199,5.98178054042471e-06,0.4461831189121738,0,True
