t,theta,s,L1,L2,L3,L4,L5,L6,L7,R1,R2,R3,R4,R5,R6,R7,dmin
188.995,0.290414426,-0.159394284,1.14948629,1.64933614,-1.3736591,1.03683837,-0.192218628,0.343429428,0.233039836,-1.10044454,1.58036626,1.31456616,1.16576044,-0.182969572,0.0806932181,-0.433208628,0.00823459044
189,0.296845989,-0.15859748,1.15197533,1.64933614,-1.3703175,1.038749,-0.198592385,0.345911378,0.236230236,-1.10251292,1.57763966,1.31249252,1.17256632,-0.186183385,0.0754351867,-0.431668382,0.00823941571
189.005,0.30275189,-0.157774216,1.15459898,1.64933614,-1.36726603,1.04107497,-0.204330414,0.347985143,0.239197684,-1.10468986,1.5750692,1.31054804,1.17932947,-0.18913354,0.0703823592,-0.430232965,0.00824450843
189.01,0.308138688,-0.156924736,1.15735814,1.64933614,-1.36450533,1.04380906,-0.209439544,0.349652172,0.241947639,-1.10697715,1.57265401,1.30873271,1.18605124,-0.191825416,0.0655321251,-0.428905144,0.00824987136
189.015,0.313013495,-0.156049305,1.16025309,1.64933614,-1.36203508,1.04694325,-0.213927876,0.350915035,0.244484882,-1.10937623,1.57039305,1.30704612,1.1927329,-0.194264467,0.0608817444,-0.427687268,0.00825550607
189.02,0.317383972,-0.155148211,1.16328341,1.64933614,-1.35985358,1.05046882,-0.217805102,0.351777442,0.246813845,-1.1118882,1.56828514,1.30548746,1.19937565,-0.196456225,0.0564283562,-0.426581267,0.00826141285
189.025,0.321258312,-0.154221759,1.166448,1.64933614,-1.35795731,1.05437633,-0.221082783,0.352244254,0.248938926,-1.11451378,1.56632891,1.30405553,1.20598064,-0.198406301,0.0521689855,-0.425588665,0.00826759063
189.03,0.324645225,-0.153270278,1.16974521,1.64933614,-1.35634216,1.05865578,-0.223773428,0.352321285,0.250863794,-1.11725338,1.56452284,1.30274877,1.21254893,-0.20012039,0.0481005499,-0.424710587,0.00827403735
189.035,0.327553928,-0.152294117,1.17317276,1.64933614,-1.3550024,1.06329656,-0.225891227,0.352015394,0.252592134,-1.12010703,1.56286527,1.30156524,1.2190815,-0.201604276,0.044219864,-0.423947769,0.00828074969
189.04,0.329994129,-0.151293645,1.17672784,1.64933614,-1.35393123,1.06828761,-0.227451602,0.351334369,0.254127382,-1.12307444,1.56135433,1.30050264,1.2255793,-0.202863828,0.0405236436,-0.42330057,0.00828772331
189.045,0.331976011,-0.150269252,1.18040719,1.64933614,-1.35312138,1.0736174,-0.228470708,0.350286793,0.255472417,-1.12615499,1.55998805,1.29955834,1.23204316,-0.203905009,0.0370085084,-0.42276898,0.00829495297
189.05,0.33351022,-0.149221346,1.18420705,1.64933614,-1.35256425,1.07927403,-0.228966061,0.348882123,0.256630251,-1.12934775,1.55876426,1.2987294,1.23847387,-0.204733874,0.0336709837,-0.422352635,0.00830243243
189.055,0.334607843,-0.148150358,1.18812328,1.64933614,-1.35225064,1.08524527,-0.228955922,0.347130539,0.257603633,-1.13265147,1.55768063,1.29801255,1.24487217,-0.205356572,0.0305075019,-0.422050825,0.00831015463
189.06,0.335280399,-0.147056735,1.19215132,1.64933614,-1.35217052,1.09151859,-0.228459433,0.345042927,0.258395317,-1.13606461,1.55673471,1.29740425,1.2512387,-0.205779347,0.0275144027,-0.421862511,0.00831811171
189.065,0.335539816,-0.145940945,1.19628639,1.64933614,-1.35231385,1.09808127,-0.227495986,0.342630724,0.259007639,-1.13958534,1.55592384,1.2969007,1.25757408,-0.206008539,0.0246879328,-0.421786336,0.00832629527
189.07,0.335398416,-0.144803475,1.20052336,1.64933614,-1.3526696,1.10492037,-0.226085864,0.339905999,0.259443239,-1.14321156,1.55524524,1.29649784,1.26387886,-0.206050582,0.0220242458,-0.42182064,0.00833469615
189.075,0.334868898,-0.143644831,1.20485687,1.64933614,-1.35322656,1.11202283,-0.224249627,0.336881302,0.259704649,-1.14694092,1.55469596,1.29619138,1.27015356,-0.205912007,0.0195194002,-0.421963472,0.00834330471
189.08,0.333964318,-0.142465534,1.2092814,1.64933614,-1.35397326,1.11937547,-0.222008137,0.333569625,0.259794445,-1.15077083,1.55427286,1.29597685,1.27639864,-0.205599437,0.0171693589,-0.422212607,0.00835211085
189.085,0.332698072,-0.141266127,1.21379125,1.64933614,-1.35489802,1.12696506,-0.219382451,0.329984346,0.259715283,-1.15469844,1.55397269,1.29584958,1.28261454,-0.20511959,0.0149699873,-0.422565559,0.0083611041
189.09,0.331083876,-0.140047167,1.21838061,1.64933614,-1.3559889,1.13477833,-0.216393859,0.326139202,0.259470051,-1.15872073,1.55379202,1.29580474,1.28880167,-0.204479275,0.0129170517,-0.4230196,0.00837027362
189.095,0.329135747,-0.138809232,1.22304366,1.64933614,-1.35723441,1.14280202,-0.213063298,0.322048133,0.259061432,-1.16283446,1.55372725,1.29583738,1.2949604,-0.20368539,0.0110062178,-0.423571767,0.00837960847
189.1,0.326867985,-0.137552912,1.22777445,1.64933614,-1.35862259,1.15102289,-0.209412023,0.317725379,0.258492634,-1.1670362,1.55377466,1.29594244,1.30109111,-0.202744918,0.00923304926,-0.424218888,0.00838909738
189.105,0.324295149,-0.136278818,1.23256708,1.64933614,-1.36014173,1.15942777,-0.205461044,0.313185332,0.257766955,-1.17132237,1.55393034,1.29611474,1.30719415,-0.201664929,0.00759300634,-0.424957588,0.00839872905
189.11,0.321432042,-0.134987572,1.23741565,1.64933614,-1.36178024,1.16800354,-0.201231189,0.308442517,0.256887922,-1.17568924,1.55419025,1.29634907,1.31326987,-0.200452571,0.00608144496,-0.425784313,0.0084084921
189.115,0.318293687,-0.133679816,1.24231433,1.64933614,-1.36352672,1.1767372,-0.196743048,0.303511541,0.255859309,-1.18013293,1.55455021,1.29664015,1.31931859,-0.199115068,0.00469361608,-0.426695339,0.00841837517
189.12,0.314895308,-0.132356204,1.24725735,1.64933614,-1.36537,1.18561586,-0.192016935,0.298407055,0.254685162,-1.18838398,1.5688486,1.31760435,1.32534065,-0.21648848,0.00681438829,-0.411552052,0.00842836696
189.125,0.31125231,-0.131017406,1.25223907,1.64933614,-1.36729913,1.19462675,-0.187072847,0.293143711,0.253369808,-1.1892347,1.55555281,1.29737144,1.33133646,-0.196093881,0.0022696339,-0.428754659,0.00843845628
189.13,0.307380255,-0.129664105,1.25725394,1.64933614,-1.36930348,1.20375726,-0.18193043,0.287736123,0.251917871,-1.19388449,1.55618638,1.2978011,1.33730631,-0.194424985,0.00122345799,-0.429894808,0.00844863209
189.135,0.303294846,-0.128296998,1.26229657,1.64933614,-1.37137252,1.21299493,-0.176609092,0.282198857,0.250334414,-1.19859458,1.55690186,1.29826645,1.34325059,-0.192660511,0.000280971474,-0.431103002,0.00845888351
189.14,0.299011899,-0.126916795,1.26736176,1.64933614,-1.37349658,1.22232746,-0.171127461,0.276546303,0.248624421,-1.20336062,1.55769442,1.29876233,1.34916968,-0.190807989,-0.000563092871,-0.432374909,0.00846920004
189.145,0.29454733,-0.12552422,1.27244446,1.64933614,-1.37566581,1.23174275,-0.165504143,0.27079278,0.246793578,-1.20817825,1.55855908,1.29928368,1.35506397,-0.188874993,-0.00131410071,-0.433706122,0.00847957131
189.15,0.289917126,-0.124120006,1.2775398,1.64933614,-1.37787088,1.24122885,-0.159757203,0.264952416,0.244847764,-1.21304306,1.55949077,1.2998255,1.36093389,-0.186869133,-0.001977513,-0.435092173,0.00848998731
189.155,0.285137329,-0.1227049,1.28264313,1.64933614,-1.38010283,1.25077404,-0.153904284,0.259039146,0.242793171,-1.2179506,1.56048433,1.30038294,1.36677987,-0.184798048,-0.00255888219,-0.436528541,0.00850043835
189.16,0.280224012,-0.121279658,1.28774996,1.64933614,-1.38235289,1.26036677,-0.14796274,0.253066701,0.240636444,-1.22289644,1.5615345,1.30095127,1.37260236,-0.182669395,-0.00306384787,-0.438010671,0.00851091509
189.165,0.27519326,-0.119845049,1.29285611,1.64933614,-1.38461316,1.2699957,-0.141949114,0.247048512,0.238384132,-1.22787612,1.56263594,1.3015259,1.37840183,-0.180490846,-0.00349813165,-0.439533985,0.00852140864
189.17,0.270061147,-0.11840185,1.29795756,1.64933614,-1.38687562,1.2796497,-0.135879911,0.240997802,0.236043479,-1.23288519,1.56378322,1.3021024,1.38417878,-0.178270073,-0.0038675316,-0.441093891,0.00853191044
189.175,0.264843713,-0.116950846,1.3030505,1.64933614,-1.38913278,1.28931784,-0.129771096,0.234927492,0.233621889,-1.23791921,1.56497089,1.30267651,1.38993371,-0.176014744,-0.00417791595,-0.442685799,0.00854241234
189.18,0.259556949,-0.115492834,1.30813136,1.64933614,-1.39137733,1.29898941,-0.123638359,0.228850219,0.231127188,-1.24297378,1.56619341,1.30324417,1.39566715,-0.173732511,-0.00443521635,-0.444305131,0.00855290657
189.185,0.254216769,-0.114028617,1.31319686,1.64933614,-1.39360284,1.30865391,-0.117496593,0.222778253,0.228567045,-1.24804452,1.5674452,1.30380149,1.40137963,-0.171431001,-0.0046454205,-0.445947328,0.00856338595
189.19,0.248838994,-0.112559005,1.31824386,1.64933614,-1.39580273,1.31830106,-0.111360685,0.216723584,0.22594979,-1.25312707,1.56872067,1.30434478,1.40707171,-0.169117802,-0.00481456435,-0.447607863,0.00857384356
189.195,0.24343933,-0.111084816,1.32326946,1.64933614,-1.39797076,1.3279208,-0.10524514,0.210697864,0.223283999,-1.25821714,1.57001419,1.30487055,1.41274394,-0.16680046,-0.00494872381,-0.449282251,0.00858427293
189.2,0.238033349,-0.109606875,1.32827105,1.64933614,-1.40010153,1.33750327,-0.0991636926,0.204712345,0.220578033,-1.26331045,1.57132012,1.30537554,1.4183969,-0.16448646,-0.00505400601,-0.450966054,0.00859466816
189.205,0.232636464,-0.108126011,1.33324617,1.64933614,-1.40218947,1.34703886,-0.0931300893,0.19877797,0.217840864,-1.26840281,1.57263282,1.30585667,1.42403114,-0.162183223,-0.00513654028,-0.45265489,0.00860502361
189.21,0.227263916,-0.106643059,1.33819254,1.64933614,-1.40422931,1.35651815,-0.0871577267,0.192905316,0.215081663,-1.27349004,1.57394666,1.30631111,1.42964725,-0.159898088,-0.00520246867,-0.454344441,0.0086153341
189.215,0.22193075,-0.105158857,1.34310819,1.64933614,-1.40621662,1.36593196,-0.0812592348,0.187104552,0.212309297,-1.27856805,1.57525604,1.30673623,1.43524578,-0.157638304,-0.00525793631,-0.456030458,0.00862559494
189.22,0.216651795,-0.10367425,1.34799123,1.64933614,-1.40814658,1.37527132,-0.0754474252,0.181385529,0.209533358,-1.28363279,1.57655537,1.3071296,1.44082729,-0.155411019,-0.00530908139,-0.457708769,0.00863580169
189.225,0.211441649,-0.102190083,1.35284005,1.64933614,-1.41001533,1.38452748,-0.0697342342,0.175757678,0.206762957,-1.28868026,1.57783913,1.30748904,1.44639233,-0.153223268,-0.0053620251,-0.459375281,0.00864595045
189.23,0.206314656,-0.100707205,1.35765314,1.64933614,-1.41181878,1.39369192,-0.0641316394,0.170230094,0.204007717,-1.29370653,1.57910182,1.30781256,1.45194144,-0.151081962,-0.00542286126,-0.461025986,0.00865603754
189.235,0.201284893,-0.0992264662,1.36242916,1.64933614,-1.41355306,1.40275633,-0.0586513024,0.1648115,0.201277351,-1.29870773,1.58033801,1.30809837,1.45747511,-0.148993875,-0.00549764597,-0.462656963,0.00866605962
189.24,0.196366145,-0.0977487193,1.36716699,1.64933614,-1.41521515,1.41171262,-0.0533041084,0.159510226,0.198581106,-1.30368005,1.58154237,1.30834492,1.46299385,-0.146965636,-0.00559238711,-0.464264386,0.00867601382
189.245,0.191571894,-0.0962748164,1.37186556,1.64933614,-1.41680148,1.42055293,-0.0481011762,0.154334277,0.19592889,-1.30861973,1.5827096,1.30855083,1.4684981,-0.145003714,-0.00571303385,-0.465844519,0.00868589736
189.25,0.186915299,-0.09480561,1.37652398,1.64933614,-1.41830929,1.4292696,-0.0430528467,0.149291274,0.193330086,-1.31352305,1.58383453,1.30871492,1.47398831,-0.143114412,-0.00586546616,-0.467393723,0.00869570788
189.255,0.182409179,-0.093341952,1.38114149,1.64933614,-1.41973601,1.43785521,-0.0381691435,0.144388494,0.190794056,-1.31838639,1.58491208,1.30883621,1.47946486,-0.141303851,-0.00605548434,-0.468908457,0.00870544323
189.26,0.178065997,-0.0918846929,1.38571735,1.64933614,-1.42107875,1.44630254,-0.0334601341,0.13963289,0.188330536,-1.32320614,1.58593726,1.30891389,1.4849281,-0.139577965,-0.00628879868,-0.470385277,0.00871510139
189.265,0.173897849,-0.0904346813,1.390251,1.64933614,-1.42233549,1.4546046,-0.028935004,0.135031056,0.185948537,-1.32797875,1.58690521,1.30894731,1.49037835,-0.137942484,-0.00657101916,-0.471820837,0.00872468065
189.27,0.16991644,-0.088992763,1.39474185,1.64933614,-1.42350372,1.4627546,-0.024603127,0.130589287,0.183657572,-1.32000542,1.54514814,1.25423052,1.49581311,-0.0874105806,-0.0126196822,-0.52404286,0.00516904219
189.275,0.166133079,-0.0875597807,1.39918946,1.64933614,-1.42458175,1.47074598,-0.020472964,0.126313541,0.181466343,-1.32463704,1.54586497,1.25429188,1.50123812,-0.0861100751,-0.0129625559,-0.525539011,0.00536955848
189.28,0.162558656,-0.0861365731,1.40359336,1.64933614,-1.42556737,1.4785724,-0.0165531772,0.122209491,0.179384034,-1.3292097,1.54651287,1.25430835,1.50665077,-0.0849135543,-0.0133752301,-0.526981997,0.00554924771
189.285,0.159203637,-0.0847239746,1.40795314,1.64933614,-1.42645904,1.48622772,-0.0128516201,0.118282502,0.177419096,-1.33372006,1.54708762,1.25427991,1.51205116,-0.0838256309,-0.0138631009,-0.528368767,0.00570671914
189.29,0.156078046,-0.0833228141,1.41226842,1.64933614,-1.42725532,1.49370603,-0.00937578038,0.114537661,0.175579752,-1.33816481,1.54758512,1.25420666,1.51743932,-0.0828506752,-0.0144314042,-0.529696361,0.00584062804
189.295,0.153191451,-0.0819339149,1.41653875,1.64933614,-1.42795439,1.50100163,-0.00613317473,0.110979787,0.173874458,-1.34254069,1.54800143,1.2540888,1.52281524,-0.0819928076,-0.0150852059,-0.530961916,0.00594967809
189.3,0.150552959,-0.0805580936,1.42076373,1.64933614,-1.42855504,1.50810902,-0.0031304956,0.107613433,0.17231086,-1.34684448,1.5483328,1.25392665,1.52817883,-0.081255893,-0.0158293919,-0.532162658,0.0060326238
189.305,0.1481712,-0.0791961601,1.42494291,1.64933614,-1.42905619,1.51502295,-0.000374040346,0.1044429,0.170896291,-1.35107301,1.54857562,1.25372062,1.53352992,-0.0806435348,-0.0166686589,-0.533295904,0.00608827274
189.31,0.146054316,-0.0778489162,1.42907575,1.64933614,-1.42945628,1.52173834,0.00212988561,0.101472254,0.169638252,-1.35522313,1.54872647,1.25347117,1.53886829,-0.0801590698,-0.0176075047,-0.534359057,0.0061154877
189.315,0.144209955,-0.0765171557,1.43316171,1.64933614,-1.42975439,1.52825037,0.00437582952,0.0987053246,0.168543351,-1.35929173,1.5487821,1.25317885,1.54419362,-0.0798055636,-0.0186502198,-0.535349605,0.00611318878
189.32,0.14264526,-0.0752016632,1.43720015,1.64933614,-1.4299495,1.53455442,0.00635862094,0.0961457243,0.167617979,-1.36327576,1.54873947,1.25284428,1.54950554,-0.0795858072,-0.0198008782,-0.53626512,0.00608035533
189.325,0.141366859,-0.0739032139,1.44119038,1.64933614,-1.43004078,1.54064607,0.00807366087,0.0937968526,0.166867951,-1.36717216,1.54859571,1.2524681,1.55480357,-0.0795023127,-0.021063329,-0.537103252,0.00601602785
189.33,0.140380859,-0.0726225729,1.44513155,1.64933614,-1.430027,1.54652114,0.00951638663,0.0916619007,0.166299155,-1.37097793,1.54834815,1.25205101,1.56008717,-0.0795573117,-0.0224411884,-0.537861733,0.00591930971
189.335,0.13969284,-0.0713604944,1.44902276,1.64933614,-1.42990745,1.55217567,0.0106831057,0.0897438659,0.165916504,-1.37469009,1.54799431,1.25159372,1.56535572,-0.0797527526,-0.0239378315,-0.538538368,0.0057893689
189.34,0.139307845,-0.0701177214,1.45286297,1.64933614,-1.42968134,1.5576059,0.0115704422,0.0880455525,0.165724618,-1.37830571,1.54753193,1.25109696,1.57060849,-0.0800902994,-0.0255563845,-0.539131039,0.00562543957
189.345,0.139230379,-0.068894985,1.45665107,1.64933614,-1.42934805,1.56280833,0.0121756205,0.0865695805,0.165727459,-1.38182186,1.54695894,1.25056149,1.57584468,-0.0805713309,-0.0272997177,-0.539637703,0.00542682353
189.35,0.139464401,-0.0676930037,1.46038572,1.64933614,-1.42890649,1.56777966,0.0124959213,0.0853183811,0.165929006,-1.38523567,1.54627349,1.24998803,1.5810634,-0.0811969403,-0.0291704376,-0.540056386,0.00519289169
189.355,0.140013319,-0.0665124832,1.46406552,1.64933614,-1.42835616,1.57251681,0.0125295201,0.0842942118,0.166332192,-1.40204269,1.58988033,1.30203177,1.58626621,-0.12908165,-0.0255554444,-0.487350245,0.0088819064
189.36,0.140879991,-0.0653541153,1.46768892,1.64933614,-1.42769639,1.57701694,0.0122749264,0.0834991498,0.166939605,-1.40530095,1.58904153,1.30126096,1.5914469,-0.129928828,-0.027630079,-0.487487809,0.00888967729
189.365,0.142066715,-0.064218578,1.47125419,1.64933614,-1.42692654,1.58127747,0.0117311286,0.0829350949,0.167753295,-1.40844928,1.58808263,1.30045415,1.59660687,-0.130927737,-0.0298305331,-0.487535709,0.00889732763
189.37,0.143575235,-0.0631065343,1.47475952,1.64933614,-1.4260462,1.585296,0.0108977318,0.08260377,0.16877459,-1.41148488,1.58700258,1.29961204,1.60174483,-0.132078455,-0.0321582697,-0.487492318,0.0089048532
189.375,0.145406734,-0.0620186323,1.47820283,1.64933614,-1.42505445,1.58907042,0.00977440493,0.0825067114,0.170004809,-1.414405,1.58580055,1.2987353,1.60685941,-0.133380775,-0.0346144748,-0.487356081,0.00891224929
189.38,0.147561835,-0.0609555044,1.481582,1.64933614,-1.42395094,1.59259884,0.00836171692,0.0826452783,0.171444173,-1.41720693,1.58447592,1.29782456,1.61194913,-0.1348342,-0.0372000517,-0.487125514,0.00891951102
189.385,0.150040602,-0.0599177666,1.48489471,1.64933614,-1.42273519,1.5958796,0.00666056917,0.0830206395,0.173092531,-1.41988799,1.58302832,1.29688042,1.6170124,-0.136437953,-0.039915616,-0.486799205,0.00892663316
189.39,0.15284254,-0.0589060183,1.4881385,1.64933614,-1.42140676,1.59891132,0.00467233432,0.0836337703,0.174949179,-1.42244557,1.58145759,1.29590339,1.62204753,-0.138190975,-0.0427614901,-0.486375816,0.00893361013
189.395,0.155966597,-0.0579208419,1.49131076,1.64933614,-1.41996526,1.60169285,0.00239885082,0.0844854462,0.177012865,-1.4248771,1.5797638,1.29489398,1.62705273,-0.140091935,-0.0457376983,-0.485854089,0.00894043607
189.4,0.159411166,-0.0569628021,1.49440875,1.64933614,-1.41841034,1.6042233,-0.000157583789,0.085576235,0.179281788,-1.42718009,1.57794727,1.29385259,1.6320261,-0.142139231,-0.0488439625,-0.485232844,0.00894710481
189.405,0.163174087,-0.0560324454,1.49742961,1.64933614,-1.41674191,1.60650204,-0.00299408373,0.0869064887,0.181753425,-1.42935208,1.57600852,1.2927796,1.63696562,-0.144330995,-0.0520796976,-0.484510988,0.00895360995
189.41,0.167252654,-0.0551303,1.5003703,1.64933614,-1.41495939,1.6085287,-0.00610773669,0.0884763352,0.184425279,-1.4313907,1.57394833,1.29167531,1.64186917,-0.146665103,-0.0554440075,-0.483687515,0.00895994468
189.415,0.171643616,-0.0542568751,1.5032277,1.64933614,-1.41306283,1.61030317,-0.0094947798,0.0902856675,0.187293775,-1.43329367,1.57176768,1.29053996,1.64673452,-0.149139176,-0.0589356819,-0.482761514,0.00896610208
189.42,0.176343184,-0.0534126605,1.5059986,1.64933614,-1.41105217,1.61182562,-0.013151172,0.0923341336,0.190355019,-1.43505875,1.56946783,1.28937374,1.65155933,-0.151750588,-0.0625531926,-0.481732172,0.00897207497
189.425,0.181347036,-0.0525981265,1.50867967,1.64933614,-1.40892746,1.61309647,-0.0170724655,0.0946211259,0.193604626,-1.43668382,1.56705022,1.28817676,1.65634113,-0.154496474,-0.066294691,-0.480598785,0.00897785596
189.43,0.186650324,-0.051813723,1.51126749,1.64933614,-1.40668882,1.61411644,-0.0212538199,0.0971457705,0.19703774,-1.43816684,1.56451656,1.28694907,1.66107737,-0.157373736,-0.0701580056,-0.479360756,0.00898343748
189.435,0.192247681,-0.0510598798,1.51375861,1.64933614,-1.40433651,1.61488649,-0.0256900168,0.0999069153,0.200649045,-1.43950589,1.56186878,1.28569069,1.66576536,-0.16037905,-0.0741406404,-0.47801761,0.00898881185
189.44,0.19813323,-0.0503370054,1.51614948,1.64933614,-1.40187089,1.61540788,-0.0303754755,0.102903119,0.204432792,-1.44069913,1.55910903,1.28440155,1.67040232,-0.163508872,-0.0782397734,-0.476568997,0.00899397124
189.445,0.204300591,-0.0496454877,1.51843654,1.64933614,-1.39929247,1.61568213,-0.0353042695,0.106132642,0.208382816,-1.44174486,1.55623971,1.28308155,1.67498536,-0.166759449,-0.0824522564,-0.475014703,0.00854227874
189.45,0.210742891,-0.0489856928,1.52061621,1.64933614,-1.39660187,1.61571104,-0.0404701432,0.109593431,0.21249256,-1.4426415,1.55326344,1.28173054,1.67951146,-0.170126823,-0.0867746143,-0.473354655,0.00757416778
